"Zipcode","Neighbourhood.Cleansed","Property.Type","Room.Type","Accommodates","Bathrooms","Bedrooms","Beds","Bed.Type","Amenities","Square.Feet","Price","Review.Scores.Rating"
"28005","Palacio","House","Private room",2,2,1,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Doorman,Elevator in building,Heating,Washer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,42,92
"28005","Palacio","Apartment","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Pets allowed,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,30,94
"28005","Palacio","Apartment","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Elevator in building,Heating,Family/kid friendly,Essentials,Shampoo,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,40,99
"28013","Palacio","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,Essentials",NA,95,98
"28005","Palacio","Apartment","Entire home/apt",3,1,0,2,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,80,96
"28013","Palacio","Apartment","Entire home/apt",2,1,0,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Essentials",NA,55,NA
"28005","Palacio","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace,Private entrance",NA,49,100
"28005","Palacio","Apartment","Private room",2,NA,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Breakfast,Elevator in building,Heating,Washer,Dryer",NA,285,NA
"28005","Palacio","Apartment","Entire home/apt",6,2,3,5,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron",NA,240,100
"28005","Palacio","Apartment","Entire home/apt",8,1.5,1,5,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Elevator in building,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,First aid kit,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,150,96
"28005","Palacio","Loft","Entire home/apt",8,2,3,5,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Dryer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,170,94
"28005","Palacio","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Essentials,Shampoo,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,80,100
"28013","Palacio","Apartment","Entire home/apt",5,2,3,5,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo",NA,120,93
"28005","Palacio","Loft","Entire home/apt",4,1,1,1,"Real Bed","Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Fire extinguisher",NA,85,NA
"28013","Palacio","Apartment","Entire home/apt",6,2,2,5,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,186,100
"28013","Palacio","Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron",0,72,97
"28013","Palacio","Apartment","Entire home/apt",2,1,0,2,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Essentials",NA,80,NA
"28013","Palacio","Apartment","Entire home/apt",7,3,4,5,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron",NA,270,97
"28005","Palacio","Apartment","Entire home/apt",3,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Heating,Family/kid friendly,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,60,98
"28005","Palacio","Apartment","Entire home/apt",3,1,2,2,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Safety card,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,55,89
"28013","Palacio","Apartment","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Breakfast,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Iron,translation missing: en.hosting_amenity_50",NA,40,98
"28005","Palacio","Apartment","Entire home/apt",5,1,2,3,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,90,97
"28005","Palacio","Apartment","Entire home/apt",6,2,2,3,"Real Bed","Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,Fire extinguisher,Essentials,Shampoo,Hangers",NA,300,70
"28005","Palacio","Apartment","Private room",2,1,1,2,"Real Bed","Wireless Internet,Wheelchair accessible,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room",NA,50,100
"28004","Palacio","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",NA,45,88
"28014","Cortes","Loft","Entire home/apt",3,1,1,2,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Washer,Essentials,Hangers,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,82,NA
"28014","Cortes","Apartment","Private room",4,2,1,3,"Real Bed","Internet,Wireless Internet,Kitchen,Pets live on this property,Dog(s),Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",0,42,91
"28014","Cortes","Apartment","Private room",1,2,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,40,100
"28014","Cortes","Apartment","Entire home/apt",8,2,4,6,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Indoor fireplace,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron",NA,135,95
"28014","Cortes","Apartment","Entire home/apt",8,2,4,6,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,160,84
"28004","Justicia","Apartment","Private room",2,1,1,2,"Real Bed","Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Elevator in building,Heating,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,21,93
"28004","Justicia","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,55,NA
"28004","Justicia","Apartment","Entire home/apt",2,1,0,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,45,88
"28004","Justicia","Apartment","Private room",1,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Pets live on this property,Elevator in building,Heating,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron",NA,35,100
"28004","Justicia","Apartment","Private room",2,1,1,1,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Pets allowed,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,74,95
"28004","Justicia","Hostel","Private room",2,3,3,3,"Real Bed","Wireless Internet,Air conditioning,Breakfast,Elevator in building,Hot tub,Family/kid friendly,Suitable for events,Dryer,Smoke detector,First aid kit,Safety card,Fire extinguisher,Shampoo,Lock on bedroom door,Hangers,Laptop friendly workspace",NA,85,NA
"28004","Justicia","Apartment","Entire home/apt",2,1,0,1,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Buzzer/wireless intercom,Heating,Essentials",NA,50,94
"28004","Justicia","Dorm","Shared room",6,2,1,4,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,130,90
"28004","Justicia","Apartment","Entire home/apt",4,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,translation missing: en.hosting_amenity_49",NA,55,94
"28004","Justicia","Apartment","Entire home/apt",7,2,3,4,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,110,93
"28004","Justicia","Apartment","Entire home/apt",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,72,98
"","Justicia","Apartment","Entire home/apt",3,1,2,2,"Real Bed","TV,Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Essentials",NA,45,80
"28004","Justicia","Apartment","Private room",2,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Smoking allowed,Elevator in building,Family/kid friendly,Washer,Essentials,Shampoo",NA,35,100
"28004","Justicia","Apartment","Private room",2,1,1,1,"Real Bed","Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,30,NA
"28004","Justicia","Apartment","Entire home/apt",3,1,0,2,"Pull-out Sofa","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Breakfast,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Dryer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,125,100
"28004","Justicia","Apartment","Private room",1,1,1,1,"Real Bed","Wireless Internet,Kitchen,Smoking allowed,Elevator in building,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,18,90
"28004","Justicia","House","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Pets live on this property,Cat(s),Elevator in building,Buzzer/wireless intercom,Heating,Suitable for events,Washer,Essentials,Shampoo",NA,36,94
"28004","Justicia","Apartment","Entire home/apt",4,2,2,3,"Real Bed","Cable TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Washer,Essentials,Hangers,Hair dryer,Iron",NA,160,100
"28004","Justicia","Apartment","Private room",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Pets live on this property,Elevator in building,Heating,Washer",NA,19,91
"28004","Justicia","Apartment","Entire home/apt",6,2,2,3,"Real Bed","TV,Internet,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Safety card,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",753,75,95
"28004","Universidad","Apartment","Entire home/apt",3,1,0,2,"Real Bed","TV,Wireless Internet,Kitchen,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_50",NA,40,89
"28013","Palacio","Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,80,60
"28005","Palacio","House","Private room",2,1,1,1,"Real Bed","Internet,Wireless Internet,Kitchen,Washer,First aid kit,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,45,99
"28005","Palacio","Apartment","Entire home/apt",4,1,1,1,"Real Bed","TV,Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Elevator in building,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron",NA,50,60
"28005","Palacio","Condominium","Entire home/apt",4,2,2,2,"Real Bed","Wireless Internet,Kitchen,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,70,100
"28005","Palacio","Apartment","Entire home/apt",4,1,1,1,"Real Bed","TV,Internet,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,Safety card,Fire extinguisher,Essentials,Hair dryer,Iron",NA,110,NA
"28005","Palacio","Apartment","Entire home/apt",4,1,1,1,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,Essentials,Hangers,Hair dryer,Iron,translation missing: en.hosting_amenity_50",NA,110,100
"28005","Palacio","Apartment","Entire home/apt",6,1.5,2,3,"Real Bed","TV,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",NA,75,95
"28005","Palacio","Bed & Breakfast","Private room",2,1.5,1,1,"Real Bed","Wireless Internet,Kitchen,Smoking allowed,Breakfast,Heating,Washer,First aid kit,Fire extinguisher,Essentials,Hangers,Hair dryer,Laptop friendly workspace",NA,20,80
"28013","Palacio","House","Private room",2,1,1,1,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Smoking allowed,Breakfast,Pets live on this property,Cat(s),Buzzer/wireless intercom,Heating,Essentials,Hangers,Hair dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,35,70
"28013","Palacio","Apartment","Entire home/apt",4,1,1,2,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Wheelchair accessible,Kitchen,Smoking allowed,Pets allowed,Doorman,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Suitable for events,Washer,Essentials",484,85,50
"28005","Palacio","Apartment","Entire home/apt",4,1,2,3,"Real Bed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,24-hour check-in,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self Check-In,Doorman Entry",646,150,95
"28013","Palacio","Apartment","Entire home/apt",3,1,1,3,"Real Bed","TV,Cable TV,Internet,Wireless Internet,Air conditioning,Kitchen,Elevator in building,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Laptop friendly workspace",NA,59,96
"28013","Palacio","Apartment","Private room",1,1.5,1,1,"Real Bed","Wireless Internet,Kitchen,Washer,Essentials,Hangers,Hair dryer,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50",NA,40,NA
"28005","Palacio","Apartment","Entire home/apt",4,1,1,2,"Real Bed","Wireless Internet,Kitchen,Smoking allowed,Pets allowed,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Iron,Laptop friendly workspace,translation missing: en.hosting_amenity_50",NA,50,89
"28005","Palacio","Apartment","Entire home/apt",4,1,1,2,"Airbed","TV,Internet,Wireless Internet,Air conditioning,Kitchen,Smoking allowed,Elevator in building,Heating,Family/kid friendly,Washer,Dryer,First aid kit,Shampoo",NA,75,93
